N	idea	0.0006041890440386681
V	move	0.0005438723712835388
N	nothing	0.0011645962732919255
R	barely	0.0004857441044544122
N	rain	0.000960735171261487
V	bumpin	0.0001462985627629194
N	car	0.000960735171261487
V	changing	0.0001462985627629194
N	records	0.0001625234033700853
V	follow	0.004230118443316413
,	!!!!!!	0.001343230823612584
N	dm	0.0006041890440386681
N	everything	0.0021270280965571824
A	elaborate	0.00043945337023067535
^	‘fonzie’	0.0003554468678022009
N	scheme	0.0001625234033700853
A	modern	0.00043945337023067535
N	vacation	0.0006041890440386681
N	ex’s	0.0001625234033700853
N	partners	0.0001625234033700853
R	wen	0.0018057784911717498
V	coming	0.0036826913506519355
T	back	0.01910695742471443
N	skool	0.0001625234033700853
^	k	0.0003554468678022009
L	ur	0.017476122739280633
A	sarcastic	0.00043945337023067535
G	seguins	0.0021615612648221345
G	a	0.008035714285714287
G	fa	0.0021615612648221345
R	never	0.014044943820224719
N	tone	0.0001625234033700853
A	online	0.0025977693067909076
^	owen	0.0003554468678022009
V	suffers	0.0001462985627629194
A	fresh	0.0025977693067909076
N	injury	0.0006041890440386681
N	blow	0.0011645962732919255
V	check	0.007106598984771574
^	kylie	0.0003554468678022009
^	minogue	0.0003554468678022009
^	north	0.0003554468678022009
^	american	0.0003554468678022009
N	tour	0.0006041890440386681
$	2011	0.001411631846414455
!	loolll	0.0008353859960665254
V	lyin	0.0001462985627629194
^	gem	0.0003554468678022009
N	wifi	0.0006041890440386681
N	boyfriend&	0.0001625234033700853
G	s	0.012777777777777777
^	macbook	0.0003554468678022009
^	pro	0.0003554468678022009
N	speed	0.0001625234033700853
V	were	0.002160790231856222
V	trying	0.0008648242150780222
V	figure	0.0005438723712835388
N	download	0.0001625234033700853
G	sp	0.0021615612648221345
~	halort	0.0006848510938050326
~	mentionrt	0.0006848510938050326
V	mention	0.0001462985627629194
N	dund	0.0001625234033700853
!	man	0.0059861373660995585
N	scenery	0.0001625234033700853
N	view	0.0006041890440386681
N	commodity	0.0001625234033700853
N	futures	0.0001625234033700853
N	regulator	0.0001625234033700853
V	looking	0.0020143421158649584
P	into	0.0035616340777148555
N	claims	0.0001625234033700853
N	trader	0.0001625234033700853
^	london	0.0003554468678022009
^	jpmorgan	0.0003554468678022009
^	chase	0.0003554468678022009
V	involved	0.0001462985627629194
N	eve	0.0001625234033700853
^	ufc	0.0003554468678022009
N	debut	0.0001625234033700853
^	toney	0.0003554468678022009
V	learned	0.0005438723712835388
^	irs	0.0003554468678022009
N	lien	0.0001625234033700853
N	fight	0.0001625234033700853
N	purse	0.0001625234033700853
V	withheld	0.0001462985627629194
R	everytime	0.0018057784911717498
N	text	0.0001625234033700853
V	said	0.006091370558375634
,	''	0.0006968641114982578
V	leggo	0.0001462985627629194
^	rob	0.0003554468678022009
Z	ford's	0.009606938954765042
N	interview	0.0006041890440386681
A	interesting	0.00043945337023067535
V	juxtaposed	0.0001462985627629194
Z	shaheen's	0.009606938954765042
N	speech	0.0001625234033700853
V	wants	0.0008648242150780222
V	talk	0.002160790231856222
~	>>>	0.0006848510938050326
E	=d	0.008035714285714287
V	hates	0.0001462985627629194
N	verge	0.0001625234033700853
N	fever	0.0006041890440386681
!	grrr	0.0008353859960665254
V	messed	0.0001462985627629194
^	appcraft	0.0003554468678022009
^	software	0.0003554468678022009
^	t-mobile	0.0013213918660989576
V	deliver	0.0005438723712835388
^	blackberry®	0.0003554468678022009
^	bold™	0.0003554468678022009
$	9780	0.001411631846414455
^	november	0.0025470306984226284
$	17th	0.0052478134110787176
R	finall	0.0004857441044544122
!	awesome	0.0008353859960665254
^	senate	0.0013213918660989576
V	passed	0.0001462985627629194
^	dirty	0.0003554468678022009
^	dozen	0.0003554468678022009
V	stop	0.001914685190132692
V	fooling	0.0001462985627629194
O	urself	0.00033032454858790975
L	it'll	0.004964147821290679
A	different	0.0016336903249228537
,	',	0.00018745246741004958
N	shades	0.0001625234033700853
!	whaddup	0.0008353859960665254
A	pimpin	0.00043945337023067535
^	ken	0.0003554468678022009
!	ha	0.0059861373660995585
N	swag	0.0001625234033700853
R	slightly	0.0004857441044544122
A	stoopid	0.00043945337023067535
P	@user	0.0038205745012027735
^	acl	0.0003554468678022009
^	slacker	0.0003554468678022009
^	radio	0.0003554468678022009
^	cameron	0.0003554468678022009
V	confirms	0.0001462985627629194
A	next	0.0060507049071216795
N	projects	0.0001625234033700853
^	p̶o̶c̶a̶h̶o̶n̶t̶a̶s̶	0.0003554468678022009
^	avatar	0.0003554468678022009
$	2+3	0.001411631846414455
N	release	0.0006041890440386681
N	dates	0.0001625234033700853
^	december	0.0003554468678022009
$	2014	0.001411631846414455
N	life	0.006766917293233083
E	<3	0.031925675675675676
V	learn	0.0010483337011697198
A	flip	0.00043945337023067535
N	boy	0.000960735171261487
^	min	0.0003554468678022009
^	kyung	0.0003554468678022009
^	hoon	0.0003554468678022009
P	because	0.0038205745012027735
N	love	0.0024004267425320057
E	(	0.015489130434782608
E	y	0.012777777777777777
E	)	0.028289473684210524
V	s/o	0.0005438723712835388
@	wildboyclothing	0.0004468343699890717
N	artists	0.0001625234033700853
N	musicians	0.0001625234033700853
N	friends	0.000960735171261487
N	community	0.000960735171261487
N	members	0.0001625234033700853
V	came	0.002341321370951875
V	had	0.004582628313592781
A	white	0.003148997292967239
^	christians	0.0003554468678022009
N	hunting	0.0001625234033700853
N	camouflage	0.0001625234033700853
A	nervous	0.00043945337023067535
L	he'd	0.001335327422283944
V	working	0.0010483337011697198
N	app	0.0006041890440386681
N	org	0.0001625234033700853
V	build	0.0001462985627629194
A	similar	0.00043945337023067535
N	dashboard	0.0001625234033700853
N	constituents	0.0001625234033700853
N	sauna	0.0001625234033700853
N	niggas	0.0006041890440386681
V	lieing	0.0001462985627629194
N	pussy	0.0001625234033700853
V	comes	0.0008648242150780222
^	bb	0.0003554468678022009
Z	kings	0.009606938954765042
A	unwalkable	0.00043945337023067535
!	awww	0.0008353859960665254
^	brandy	0.0003554468678022009
V	thought	0.002341321370951875
V	gone	0.0001462985627629194
V	beat	0.0005438723712835388
^	lea	0.0003554468678022009
R	kinda	0.0018057784911717498
A	glad	0.0016336903249228537
V	didnt	0.0010483337011697198
!	lmaoo	0.0008353859960665254
^	kristien	0.0003554468678022009
N	moneyy	0.0001625234033700853
!	yep	0.0008353859960665254
A	cold	0.0016336903249228537
^	jersey	0.0013213918660989576
^	shore	0.0003554468678022009
N	episode	0.0006041890440386681
^	southpark	0.0003554468678022009
^	south	0.0025470306984226284
^	park	0.0025470306984226284
A	hilarious	0.00043945337023067535
,	!!!!!!!	0.0006968641114982578
A	calm	0.0016336903249228537
^	heechul	0.0003554468678022009
E	^^	0.0021615612648221345
!	hhhhhhhhhhhhhhhhhhhhhhi~☆	0.0008353859960665254
^	calgary	0.0003554468678022009
$	1980	0.001411631846414455
^	pontiac	0.0003554468678022009
^	trans	0.0003554468678022009
^	am	0.0003554468678022009
^	t	0.0003554468678022009
^	tops	0.0003554468678022009
,	$	0.00018745246741004958
$	4,900	0.001411631846414455
$	00	0.001411631846414455
$	175	0.001411631846414455
N	cars	0.0001625234033700853
N	trucks	0.0001625234033700853
N	suv's	0.0001625234033700853
$	90	0.001411631846414455
N	warrenty	0.0001625234033700853
V	luv	0.0001462985627629194
O	youuuu	0.00033032454858790975
^	boston	0.0013213918660989576
D	both	0.0020063242830661867
V	lose	0.0005438723712835388
N	tonight	0.0011645962732919255
L	i'd	0.007893607893607893
V	playing	0.0005438723712835388
N	zone	0.0001625234033700853
N	defense	0.0006041890440386681
^	lebron	0.004894043948514657
N	something	0.004091110128261831
!	eh	0.0031055900621118015
^	rocky	0.0003554468678022009
^	horror	0.0003554468678022009
L	that's	0.04182754182754183
A	tight	0.00043945337023067535
N	score	0.000960735171261487
V	wonder	0.0005438723712835388
V	gon	0.0008648242150780222
N	statue	0.0001625234033700853
N	front	0.0001625234033700853
^	staples	0.0003554468678022009
^	center	0.0003554468678022009
^	biocon	0.0003554468678022009
V	invest	0.0001462985627629194
$	161	0.001411631846414455
$	million	0.001411631846414455
N	dollars	0.0001625234033700853
^	malaysia	0.0003554468678022009
N	traffic	0.0001625234033700853
N	generation	0.0001625234033700853
N	strategy	0.0001625234033700853
V	make	0.007106598984771574
N	contest	0.0001625234033700853
N	slam-dunk	0.0001625234033700853
A	vintage	0.00043945337023067535
^	venesha	0.0003554468678022009
$	80%	0.001411631846414455
A	angora	0.00043945337023067535
N	sweater	0.0001625234033700853
R	sage	0.0004857441044544122
A	small	0.0025977693067909076
^	bonanza	0.0003554468678022009
N	monkeys	0.0001625234033700853
^	costco	0.0013213918660989576
N	parking	0.0006041890440386681
^	goldeneye	0.0003554468678022009
!	ahhhhh	0.0031055900621118015
N	avatar	0.0006041890440386681
N	vintage	0.0001625234033700853
N	cause	0.0001625234033700853
N	school	0.0024004267425320057
N	tomorrow	0.0024004267425320057
P	before	0.006511505125610453
A	3-day	0.00043945337023067535
N	weekenddd	0.0001625234033700853
^	korybaker262626	0.0021011762018956263
^	kory	0.0013213918660989576
^	baker	0.0013213918660989576
^	korybaker262626…	0.0003554468678022009
V	forced	0.0001462985627629194
^	msft	0.0003554468678022009
^	exchange	0.0003554468678022009
N	hazard	0.0001625234033700853
N	pay	0.0006041890440386681
N	mutha	0.0001625234033700853
V	bustin	0.0001462985627629194
V	seems	0.0005438723712835388
!	pahaha	0.0008353859960665254
!	jkaay	0.0031055900621118015
N	contractor	0.0006041890440386681
V	keeps	0.0008648242150780222
A	warm	0.00043945337023067535
N	night	0.0024004267425320057
^	cat	0.0003554468678022009
V	evokes	0.0001462985627629194
N	fear	0.0006041890440386681
N	mouse	0.0001625234033700853
^	vengoo	0.0003554468678022009
R	finna	0.0004857441044544122
N	cheerleadin	0.0001625234033700853
N	practice	0.000960735171261487
!	yay	0.0049382716049382715
$	4	0.06938775510204082
N	points	0.000960735171261487
$	17	0.0052478134110787176
N	assists	0.0001625234033700853
D	her	0.004441919322349052
N	parents	0.0006041890440386681
V	filed	0.0005438723712835388
N	divorce	0.0001625234033700853
^	alaska	0.0003554468678022009
S	judge's	0.021615612648221344
N	order	0.0006041890440386681
V	deals	0.0001462985627629194
Z	murkowski's	0.009606938954765042
N	write-in	0.0001625234033700853
N	bid	0.0001625234033700853
N	media	0.0006041890440386681
L	it’s	0.004964147821290679
N	consumption	0.0001625234033700853
V	needs	0.0010483337011697198
N	wrestling	0.0001625234033700853
N	season	0.0011645962732919255
V	concentrate	0.0001462985627629194
A	other	0.0025977693067909076
^	psp	0.0003554468678022009
!	ohmygoodlord	0.0008353859960665254
N	technology	0.0001625234033700853
A	great	0.016941973739940705
R	also	0.0018057784911717498
^	ericsson	0.0003554468678022009
V	means	0.0005438723712835388
E	;	0.0021615612648221345
D	every	0.008543554811522252
V	lives	0.0001462985627629194
A	unexpected	0.00043945337023067535
N	hugs	0.0001625234033700853
P	behind	0.0015291282306989112
N	moments	0.0001625234033700853
,	"...	0.00018745246741004958
V	selling	0.0005438723712835388
^	christmas	0.0021011762018956263
N	trees	0.0001625234033700853
V	click	0.0001462985627629194
V	type	0.0001462985627629194
T	in	0.08136338647608575
N	mountainridge	0.0001625234033700853
G	gro	0.0021615612648221345
V	agreed	0.0001462985627629194
R	to	0.0004857441044544122
T	off	0.05172788524233862
N	meteorologist	0.0001625234033700853
R	pretty	0.006357185097575399
A	sure	0.006490607507125931
V	raining	0.0005438723712835388
N	bitches	0.0006041890440386681
N	shadow	0.0001625234033700853
N	shard	0.0001625234033700853
^	david	0.0013213918660989576
^	shariatmadari	0.0003554468678022009
^	macworld	0.0003554468678022009
N	review	0.000960735171261487
^	social	0.0013213918660989576
^	ipad	0.0021011762018956263
N	plans	0.0001625234033700853
V	haven't	0.0005438723712835388
V	decided	0.0001462985627629194
E	:-/	0.0021615612648221345
A	gay	0.0016336903249228537
N	dude	0.0011645962732919255
V	drinkin	0.0005438723712835388
^	kool-aid	0.0013213918660989576
V	socks	0.0001462985627629194
N	fruit	0.0001625234033700853
N	punch	0.0001625234033700853
E	-____-	0.0021615612648221345
^	relax	0.0003554468678022009
V	kicked	0.0001462985627629194
Z	rihanna's	0.009606938954765042
^	disturbia	0.0003554468678022009
N	teeth	0.0001625234033700853
G	((((((((((((((((((((((((((((((((	0.0021615612648221345
S	men's	0.021615612648221344
N	soccer	0.0001625234033700853
N	goal	0.0006041890440386681
N	highlight	0.0001625234033700853
A	newest	0.00043945337023067535
G	m	0.0021615612648221345
E	t______________________________________________t	0.0021615612648221345
N	beast	0.0001625234033700853
V	pickin	0.0001462985627629194
N	grapes	0.0001625234033700853
A	mad	0.0016336903249228537
V	woke	0.0001462985627629194
!	sorry	0.0008353859960665254
V	shooting	0.0001462985627629194
^	jenny	0.0013213918660989576
^	sloan	0.0003554468678022009
A	smart	0.00043945337023067535
L	we'd	0.004964147821290679
V	plan	0.0001462985627629194
N	camshow	0.0001625234033700853
R	together	0.0018057784911717498
R	afterwards	0.0018057784911717498
,	.....	0.0029999369761139474
!	hmmmmmm	0.0008353859960665254
N	mental	0.0001625234033700853
N	case	0.0001625234033700853
N	team	0.000960735171261487
A	hammm	0.00043945337023067535
P	coz	0.00025867599279846034
R	back	0.020224719101123598
D	them	0.0024320518837735203
V	didn't	0.0020143421158649584
L	it'd	0.004964147821290679
A	funny	0.003148997292967239
D	dis	0.0020063242830661867
V	went	0.001914685190132692
A	ham	0.00043945337023067535
$	48	0.0052478134110787176
^	ray	0.0003554468678022009
^	allen	0.0003554468678022009
N	dad	0.0001625234033700853
~	<==	0.0006848510938050326
N	internets	0.0001625234033700853
A	laaaaaaaaast	0.00043945337023067535
$	1/2	0.001411631846414455
^	d	0.0021011762018956263
^	cmichele1231	0.0003554468678022009
,	.'	0.0006968641114982578
!	okay	0.0031055900621118015
!	whatever	0.0008353859960665254
V	lie	0.0001462985627629194
L	thats	0.007893607893607893
^	jesus	0.005688472477831688
R	maybe	0.0034807034684904738
V	wanna	0.001914685190132692
^	pooja	0.0003554468678022009
G	c	0.0021615612648221345
!	awe	0.0008353859960665254
N	shoutout	0.0001625234033700853
V	performing	0.0001462985627629194
R	tomorr	0.0004857441044544122
^	chicken	0.0003554468678022009
^	kitchen	0.0003554468678022009
N	employees	0.0001625234033700853
A	apathetic	0.00043945337023067535
A	rude	0.00043945337023067535
N	cookies	0.0006041890440386681
R	half	0.0004857441044544122
A	dead	0.00043945337023067535
N	mufuggah	0.000960735171261487
A	scared	0.0025977693067909076
N	bread	0.0001625234033700853
V	retweetin	0.0001462985627629194
O	he/she	0.00033032454858790975
V	worried	0.0005438723712835388
R	mentally	0.0004857441044544122
A	stable	0.00043945337023067535
V	wearing	0.0008648242150780222
N	track	0.0001625234033700853
N	hoodie	0.0001625234033700853
R	surely	0.0018057784911717498
^	messiah	0.0003554468678022009
,	“	0.0011080999698885876
^	southside	0.0003554468678022009
R	outside	0.0004857441044544122
D	they	0.0012617412028599468
N	knees	0.0001625234033700853
N	mouth	0.0006041890440386681
A	wide”	0.00043945337023067535
,	/	0.001343230823612584
G	gzz	0.0021615612648221345
A	drunk	0.0016336903249228537
V	sayin	0.0001462985627629194
N	shyt	0.0001625234033700853
G	realrap	0.0021615612648221345
N	bad	0.0001625234033700853
N	sir	0.0001625234033700853
V	text	0.0010483337011697198
R	bac	0.0004857441044544122
R	thru	0.0004857441044544122
V	guess	0.0005438723712835388
R	y	0.0034807034684904738
V	procastinate	0.0001462985627629194
R	sooo	0.002871410736579276
G	much-__-	0.0021615612648221345
A	damn	0.00043945337023067535
N	hw	0.0001625234033700853
A	annoying	0.00043945337023067535
N	viewing	0.0001625234033700853
N	party	0.0021270280965571824
^	stick	0.0003554468678022009
^	stein	0.0003554468678022009
^	el	0.0003554468678022009
^	segundo	0.0003554468678022009
L	who's	0.004964147821290679
V	tracked	0.0001462985627629194
N	few	0.0001625234033700853
A	fav	0.00575135424329566
N	junior	0.0001625234033700853
N	high	0.0001625234033700853
N	students	0.0006041890440386681
$	1995	0.001411631846414455
V	sigh	0.0001462985627629194
N	adults	0.0001625234033700853
A	weird	0.0016336903249228537
A	beautiful	0.003148997292967239
N	kids	0.000960735171261487
R	tho	0.0034807034684904738
A	whold	0.00043945337023067535
A	fucking	0.0025977693067909076
$	300	0.001411631846414455
N	wing	0.0001625234033700853
V	smells	0.0008648242150780222
N	cinnamon	0.0001625234033700853
N	bunzzzz	0.0001625234033700853
A	culinary	0.0016336903249228537
N	arts	0.0006041890440386681
N	five	0.0001625234033700853
!	yess	0.0008353859960665254
N	nap	0.0006041890440386681
N	practicee	0.0001625234033700853
N	politician	0.0001625234033700853
V	tells	0.0005438723712835388
A	major	0.00043945337023067535
N	issue	0.0001625234033700853
V	fixed	0.0001462985627629194
V	stopping	0.0001462985627629194
N	waste	0.0001625234033700853
N	fraud	0.0001625234033700853
&	+	0.00821062025881303
N	abuse	0.0001625234033700853
D	either	0.0012617412028599468
R	much	0.0018057784911717498
N	mention	0.0001625234033700853
N	rt	0.0001625234033700853
V	wana	0.0001462985627629194
^	ll	0.0003554468678022009
^	cool	0.0003554468678022009
^	j	0.0013213918660989576
^	eva	0.0003554468678022009
V	changed	0.0001462985627629194
N	jobs	0.0006041890440386681
^	mr.	0.0003554468678022009
^	mikes	0.0003554468678022009
V	rode	0.0001462985627629194
N	tricycle	0.0001625234033700853
N	resume	0.0001625234033700853
^	evaporator	0.0003554468678022009
N	lb	0.0001625234033700853
N	desiccant	0.0001625234033700853
N	air	0.0001625234033700853
N	dryer	0.0006041890440386681
,	–	0.001343230823612584
$	$379	0.001411631846414455
A	plus	0.0016336903249228537
N	freight	0.0001625234033700853
N	code	0.0021270280965571824
$	t102610	0.001411631846414455
$	11/01/10	0.001411631846414455
U	www.toolsusa.com	0.001350975790513834
^	sprint	0.0003554468678022009
N	shares	0.0001625234033700853
V	slammed	0.0001462985627629194
^	wall	0.0013213918660989576
^	street	0.0025470306984226284
^	journal	0.0013213918660989576
N	videos	0.0006041890440386681
N	morning	0.005169172932330827
N	routine	0.0001625234033700853
V	starting	0.0008648242150780222
V	hit	0.0008648242150780222
N	ground	0.0001625234033700853
V	running	0.0010483337011697198
V	may	0.001914685190132692
V	run	0.001914685190132692
N	steam	0.0001625234033700853
P	befor	0.00025867599279846034
^	aries	0.0003554468678022009
N	weather	0.000960735171261487
P	b/c	0.00025867599279846034
V	loves	0.0005438723712835388
N	warmth	0.0001625234033700853
N	b-day	0.0001625234033700853
N	month	0.0001625234033700853
!	gracias	0.0008353859960665254
V	join	0.0001462985627629194
N	lobby	0.0001625234033700853
A	full	0.0016336903249228537
^	domo	0.0003554468678022009
V	killing	0.0005438723712835388
N	hand	0.000960735171261487
N	motions	0.0001625234033700853
^	casey	0.0003554468678022009
^	kali	0.0003554468678022009
V	back	0.0001462985627629194
^	caitlin	0.0003554468678022009
~	~	0.0006848510938050326
N	problem	0.0006041890440386681
V	of	0.0001462985627629194
V	swore	0.0001462985627629194
N	yesterday	0.000960735171261487
E	:/	0.012777777777777777
$	28	0.001411631846414455
A	inspirational	0.00043945337023067535
N	examples	0.0001625234033700853
R	well	0.01222736285525446
A	designed	0.00043945337023067535
N	contact	0.0001625234033700853
N	pages	0.0001625234033700853
V	gripping	0.0001462985627629194
N	umbrella	0.0001625234033700853
N	club	0.000960735171261487
R	cautiously	0.0004857441044544122
V	walked	0.0005438723712835388
A	unaware	0.00043945337023067535
V	stalked	0.0001462985627629194
R	ahead	0.0004857441044544122
^	nashville	0.0003554468678022009
N	difference	0.0006041890440386681
P	between	0.00025867599279846034
V	making	0.0008648242150780222
V	having	0.0005438723712835388
N	sex	0.0001625234033700853
^	minho	0.0003554468678022009
!	omg	0.013369284350073026
R	perhaps	0.0004857441044544122
N	mo-tivation	0.000960735171261487
A	lazy	0.003148997292967239
!	ok	0.0059861373660995585
!	bye	0.0008353859960665254
^	uk	0.0013213918660989576
N	net	0.0001625234033700853
N	economy	0.0006041890440386681
V	worth	0.0001462985627629194
N	billions	0.0001625234033700853
,	':	0.0006968641114982578
N	study	0.0001625234033700853
N	internet	0.0006041890440386681
V	contributes	0.0001462985627629194
V	says	0.0010483337011697198
G	lar	0.0021615612648221345
N	democrats	0.0001625234033700853
V	exit	0.0001462985627629194
N	rally	0.0001625234033700853
^	clinton	0.0013213918660989576
V	drones	0.0001462985627629194
A	disgusted	0.00043945337023067535
V	staying	0.0001462985627629194
A	lazyasfuck	0.00043945337023067535
^	pocket	0.0003554468678022009
^	devil	0.0003554468678022009
^	hd	0.0003554468678022009
N	promo	0.000960735171261487
N	retweet	0.0006041890440386681
N	article	0.0001625234033700853
N	cook/chef	0.0001625234033700853
^	michael	0.0003554468678022009
^	ruhlman	0.0003554468678022009
V	blogs	0.0001462985627629194
N	disease	0.0001625234033700853
R	either	0.0004857441044544122
V	favorited	0.0005438723712835388
,	--	0.009105691056910569
^	christina	0.0003554468678022009
^	aguilera	0.0003554468678022009
O	myself	0.001952669001379603
A	official	0.00043945337023067535
N	centre	0.0001625234033700853
^	toronto	0.0013213918660989576
N	head	0.0011645962732919255
N	office	0.0006041890440386681
^	dundas	0.0003554468678022009
^	west	0.0003554468678022009
^	yonge	0.0003554468678022009
^	toronto)	0.0003554468678022009
V	seen	0.002341321370951875
V	name-drop	0.0001462985627629194
R	before	0.002871410736579276
A	intense	0.00043945337023067535
N	situation	0.0006041890440386681
A	unimpressed	0.00043945337023067535
^	apple	0.0003554468678022009
N	hardware	0.0001625234033700853
R	recently	0.0018057784911717498
N	invitation	0.0001625234033700853
N	cocktail	0.0001625234033700853
^	monsieur	0.0003554468678022009
^	louboutin	0.0003554468678022009
V	download	0.0001462985627629194
R	sideways	0.0004857441044544122
N	record	0.0006041890440386681
N	banger	0.0001625234033700853
A	crazy	0.00043945337023067535
V	leave	0.002341321370951875
N	enough	0.0001625234033700853
E	♥	0.028289473684210524
^	lake	0.0003554468678022009
^	show	0.0013213918660989576
P	fo	0.0009616412009830111
A	sho	0.00043945337023067535
V	taking	0.0005438723712835388
R	again	0.01222736285525446
R	finally	0.0034807034684904738
R	off	0.0018057784911717498
^	seattle	0.0013213918660989576
G	->	0.008035714285714287
N	impact	0.0001625234033700853
N	multimedia	0.0001625234033700853
N	konfessions	0.0001625234033700853
A	dangerous	0.00043945337023067535
!	why	0.0008353859960665254
N	bastard	0.0001625234033700853
V	miss	0.0008648242150780222
N	bff	0.0001625234033700853
O	youuu	0.00033032454858790975
V	arranging	0.0001462985627629194
N	bunch	0.0001625234033700853
^	animal	0.0003554468678022009
^	crossing	0.0003554468678022009
N	clarinet	0.0001625234033700853
V	putting	0.0001462985627629194
N	site	0.0001625234033700853
L	you'll	0.017476122739280633
V	search	0.0001462985627629194
V	find	0.0010483337011697198
!	rotflmao	0.0008353859960665254
V	diein	0.0001462985627629194
A	worse	0.0016336903249228537
V	cheating	0.0005438723712835388
V	lying	0.0001462985627629194
A	many	0.00575135424329566
N	douche	0.0001625234033700853
N	bags	0.0001625234033700853
^	distortion	0.0003554468678022009
N	show	0.0021270280965571824
V	living	0.0001462985627629194
^	axe	0.0003554468678022009
N	body	0.000960735171261487
N	spray	0.0001625234033700853
N	shid	0.0001625234033700853
O	chu	0.00033032454858790975
V	end	0.0001462985627629194
V	goin	0.0008648242150780222
P	wit	0.006511505125610453
N	swine	0.0001625234033700853
Z	pierce's	0.009606938954765042
N	back	0.000960735171261487
L	he's	0.03361344537815126
V	throw	0.0005438723712835388
A	triple	0.00043945337023067535
N	pump	0.0006041890440386681
N	tomahawk	0.0001625234033700853
N	dunk	0.0006041890440386681
R	later	0.0004857441044544122
N	4th	0.0001625234033700853
V	knew	0.001914685190132692
V	bother	0.0001462985627629194
V	calling	0.0001462985627629194
^	shawn	0.0003554468678022009
P	w/	0.001853598256967253
N	info	0.0006041890440386681
A	humid	0.00043945337023067535
N	hell	0.0026009791921664627
R	sure	0.0004857441044544122
V	ride	0.0001462985627629194
A	dang	0.0016336903249228537
N	tire	0.0001625234033700853
A	cool	0.0025977693067909076
V	wasn't	0.0036826913506519355
V	saying	0.0005438723712835388
A	ridiculous	0.00043945337023067535
A	sorry	0.0016336903249228537
^	club	0.0003554468678022009
^	monaco	0.0003554468678022009
V	asking	0.0008648242150780222
N	customers	0.0001625234033700853
N	pics	0.0006041890440386681
D	its	0.0020063242830661867
V	supply	0.0001462985627629194
N	camera	0.0001625234033700853
V	matches	0.0001462985627629194
N	face	0.0011645962732919255
V	growing	0.0001462985627629194
A	ugly	0.0025977693067909076
N	stage	0.0006041890440386681
R	n	0.0004857441044544122
R	e	0.0004857441044544122
Z	gods	0.009606938954765042
N	earth	0.0001625234033700853
L	i'll	0.021370207416719043
V	triple	0.0001462985627629194
N	worth	0.0001625234033700853
A	enough	0.00043945337023067535
!	uhggg	0.0008353859960665254
!	geez	0.0008353859960665254
A	breezy	0.00043945337023067535
$	67	0.001411631846414455
N	f	0.0006041890440386681
^	jacksonville	0.0003554468678022009
^	municipal	0.0003554468678022009
^	airport	0.0003554468678022009
^	il	0.0003554468678022009
N	winds	0.0006041890440386681
N	southwest	0.0001625234033700853
$	23.0	0.001411631846414455
V	gusting	0.0001462985627629194
$	31.1	0.001411631846414455
N	mph	0.0006041890440386681
N	gust	0.0001625234033700853
V	write	0.0001462985627629194
O	em	0.00122799836266885
N	ideas	0.0001625234033700853
^	posados	0.0003554468678022009
^	lufkin	0.0003554468678022009
^	tx	0.0003554468678022009
!	!!	0.0008353859960665254
N	struggle	0.0001625234033700853
N	class	0.0021270280965571824
^	european	0.0003554468678022009
N	markets	0.0001625234033700853
V	mixed	0.0001462985627629194
N	traders	0.0001625234033700853
V	ponder	0.0001462985627629194
^	fed	0.0003554468678022009
N	investors	0.0001625234033700853
V	begun	0.0005438723712835388
V	speculate	0.0001462985627629194
^	federal	0.0003554468678022009
Z	reserve’s	0.009606938954765042
G	e	0.015489130434782608
G	uh	0.0021615612648221345
N	shoot	0.0001625234033700853
N	hood	0.0006041890440386681
O	ju	0.00033032454858790975
V	heard	0.0010483337011697198
N	paradise	0.0001625234033700853
N	world	0.000960735171261487
$	5	0.008344671201814058
N	mayonnaise	0.0001625234033700853
A	hot	0.007032889099021896
A	spicy	0.00043945337023067535
V	spend	0.0001462985627629194
N	table	0.0006041890440386681
A	own	0.00043945337023067535
N	apartment	0.0001625234033700853
!	heyyyy	0.0008353859960665254
^	justinnn	0.0003554468678022009
!	hiiiiiiii	0.0008353859960665254
V	plzzzzzzzzz	0.0001462985627629194
V	replyyyy	0.0001462985627629194
V	plzzzzzzz	0.0001462985627629194
$	+22	0.001411631846414455
^	shaun	0.0003554468678022009
V	retweet	0.0001462985627629194
N	eyes	0.000960735171261487
A	watery	0.00043945337023067535
V	thinks	0.0005438723712835388
V	unfollowed	0.0001462985627629194
G	r	0.0021615612648221345
G	t	0.012777777777777777
G	w	0.0021615612648221345
N	reason	0.0021270280965571824
N	software	0.0006041890440386681
N	price	0.000960735171261487
V	charge	0.0005438723712835388
,	."	0.0024532876907716445
N	perspective	0.0001625234033700853
^	mac	0.0013213918660989576
N	store	0.0001625234033700853
^	saturday	0.0021011762018956263
,	............	0.00018745246741004958
R	faster	0.0004857441044544122
R	actually	0.01222736285525446
^	harley	0.0003554468678022009
^	quinn	0.0003554468678022009
L	she's	0.004964147821290679
^	gotham	0.0003554468678022009
N	gal	0.0001625234033700853
A	original	0.0025977693067909076
R	officially	0.0004857441044544122
A	criminal	0.00043945337023067535
!	goodmorning	0.0031055900621118015
G	sekarang	0.0021615612648221345
G	lagi	0.0021615612648221345
G	di	0.0021615612648221345
G	bis	0.0021615612648221345
N	clearance	0.0001625234033700853
N	systems	0.0001625234033700853
N	admin	0.0001625234033700853
N	integrated	0.0001625234033700853
N	exploitation	0.0001625234033700853
